payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
04/22/2025,13599.13,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR MISSISSIPPI - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505MS5000,Reimbursement of payroll and expenses related to HC TITLE XVIII_______ program to better support the public health of Mississippians.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",MS ST DEPARTMENT OF HEALTH,ASST_NON_2505MS5000_7530
04/30/2025,13387.63,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"The drawdown request covers personnel payment for PPE 04/12/25 as well as indirect costs associated. The amount of $680 for South Seas Broadcasting is for a live spot on the morning radio show 93KHJ as well as radio ads to promote the  ""Building Disaster Resilience for Caregivers"" This class will have two sessions that will be taught by Tafa Tua-Tupuola (PCHS State Director) on May 14th and 15th. 
","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.
 ",AMERICAN SAMOA COMMUNITY COLLEGE,
04/25/2025,12845.22,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Ohio Dept of Health costs incurred April 6 to April 19,  2025. Payment Justification: Payroll and Fringe for Staff","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",OH ST DEPARTMENT OF PUBLIC HEALTH,
05/07/2025,12652.37,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25CLIA,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
04/24/2025,12581.44,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25CLIA,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
05/07/2025,12508.3,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We are requesting $12,508.30 to cover indirect costs under the &quot;Indirect&quot; budget category in accordance with our HHS approved cost allocation plan. These costs support administration of the approved project plan.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered. Thank you.",Ohio Department of Medicaid,
04/28/2025,12083.76,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement for Salary and Fringe for Payroll 04/13/25-04/26/25,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",ARKANSAS DEPARTMENT OF HEALTH,
04/29/2025,11784.35,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25CLIA,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
05/02/2025,11446.49,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR ARKANSAS - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505AR5000,"Draw will cover payment of direct and indirect expenditures that are allowable, reasonable, and necessary to carry out approved program activities","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.","HUMAN SERVICES, ARKANSAS DEPARTMENT OF",ASST_NON_2505AR5000_7530
04/25/2025,11400,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"
 4/25/2025 PMS DRAW REQUEST ($11,400.00). The Connecting Kids to Coverage (CKC) PMS payment request of 4/25/2025 covered the following costs: Salaries ($9,404.92); Fringe Benefits ($1,194.95); Travel ($615.73); and Other Expense ($184.40), totaling $11,400.00.","CMS approves the payment(s) requested. Activities must align with your agency’s Notice of
Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised
4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and
necessary will result in disallowed costs and the funds will be recovered.
",CIVIC HEART COMMUNITY SERVICES,
05/05/2025,11134.02,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR ARKANSAS - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505AR5000,"Draw will cover payment of direct and indirect expenditures that are allowable, reasonable, and necessary to carry out approved program activities.&rdquo;","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HUMAN SERVICES, ARKANSAS DEPARTMENT OF",ASST_NON_2505AR5000_7530
05/09/2025,11093.04,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"05.09.2025 ($11,093.04); Connecting Kids to Coverage reduces the number of children who are eligible for, but not enrolled in, Medicaid and CHIP, and improves retention of enrolled children. Requested funds for this invoice dated 5/9/25 apply to the payroll draw date of 5/14/25: Personnel Salaries ($9,746.32); Fringe Benefits ($1,191.28); and Travel-Mileage Reimbursement ($155.44) totaling $11,093.04.","CMS approves the payment(s) requested. Activities must align with your agency’s Notice of
Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised
4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and
necessary will result in disallowed costs and the funds will be recovered.",CIVIC HEART COMMUNITY SERVICES,
04/22/2025,10827.97,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"3/17/2025	Mfp Demo Grant 100% GP11	2338.13	Personnel-Salaries and Benefits
3/20/2025	Mfp Demo Grant 100% GP11	967.68	Personnel-Salaries and Benefits
3/24/2025	Mfp Demo Grant 100% GP11	75.6	Personnel-Salaries and Benefits
	Money Follows The Person 75% GP11	63.38	Personnel-Salaries and Benefits
3/26/2025	Mfp Demo Grant 100% GP11	113.4	Personnel-Salaries and Benefits
4/14/2025	Ihcmfp Waiver Services - Mfp Demo Grant GP11	7269.78	Idaho Home Choice Money Follows the Person Clearing house Payment
","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",ID ST DEPT OF HEALTH & WELFARE,
04/22/2025,10699.35,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Reimbursement of salary and fringe for application assistance navigators, coordinators, and case managers in enrolling children and expected mothers in chip and Medicaid for worked performed during the period of 3/29/25 - 4/11/25 to fulfill the aligned purpose of the award.","CMS approves the payment(s) requested. Activities must align with your agency’s Notice of
Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised
4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and
necessary will result in disallowed costs and the funds will be recovered.",Community Action Corporation of South Texas ,
04/22/2025,10149.74,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Salary, Travel, IT Services","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",MN ST DEPARTMENT OF HEALTH,
04/28/2025,10061.97,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25IMPACT,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
05/06/2025,10024.34,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"This payment request is to help us cover expenses from the follow budgeted categories:
Contractual: $9444.24 for invoice payments to partnering agencies
Travel: $480.01 for employee mileage reimbursement and per diem expenses
Other: $100.00 for IT support
All of these expenses were incurred from 04/30/25 to 05/01/25.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.","AIDS Alabama, Inc.",
04/25/2025,9791.28,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbersment processed 4/21 through 4/25 Staffing,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH AND ENVIRONMENT, KANSAS DEPARTMENT OF",
05/01/2025,9746.09,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We certify that all costs claimed for reimbursement are allowable, allocable, reasonable, and necessary, in accordance with the statutory authority this grant is bound by. Mainly contracted services, payroll and/or direct benefit payments through direct bill or subrecipients for services to improve quality, equity and outcomes in the health care system","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.","HEALTH AND HUMAN SERVICES, MAINE DEPARTMENT OF",
05/05/2025,9453.12,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,Reimbursement of qualified paid grant expenses,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH SERVICES, WISCONSIN DEPARTMENT OF",
05/06/2025,9191.21,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"NOFO 2505AZ5002 Grant 1-866004791-A7 BP 10/01/2024-09/30/2025 Motor Pool charges the use of the state vehicle $317.63.  Approved salary in BN  Payroll for 4/12/25 - 4/25/25 $8,873.58","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",AZ ST DEPARTMENT OF HEALTH SERVICES,
05/07/2025,9103.66,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We are requesting $9,103.66 in reimbursement. $776.98 is for Demo Services-Intense Transitional Management, $165.70 is for Demo Services- Goods and Services, and $8,160.98 for HCBS Waiver Services. ","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",AR ST DIVISION OF AGING & ADULT SERVICES,
05/07/2025,8792.15,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,25IMPACT,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,
05/06/2025,8757.88,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Draw request for Clinical Lab Improvement Amendments, for expenditure date range 5/1/25-5/4/25, for Personnel $8,748.22 and Travel $9.66.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",MN ST DEPARTMENT OF HEALTH,
05/05/2025,8200.58,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,"MEDICARE ENTITLEMENT FOR PUERTO RICO - FY 2023 - SURVEY AND CERTIFICATION IS A CMS ADMINISTERED PROGRAM THAT PROVIDES MEDICARE AND MEDICAID FUNDING TO STATE SURVEY AGENCIES TO ENSURE HEALTHCARE PROVIDERS ACROSS THE NATION MEET APPLICABLE QUALITY STANDARDS THROUGH ONSITE, OBJECTIVE, AND OUTCOME-BASED VERIFICATION ACTIVITIES CARRIED OUT BY KNOWLEDGEABLE AND TRAINED INDIVIDUALS.",2305RQPACT,"Notice of Funding Opportunity CDC-FR-identification number 1-900001929-Al Grant Number 2305RQPACT. Budget Period 10/01/2022-09/30/2023 This payment is for the advance of cost incurred and authorized to support and complete the approved project objectives for the period of (10/01/2022-09/30/2023). We certify that these costs are reasonable, necessary, allocable, and otherwise allowable in accordance with the award terms and conditions for the award (2305RQPACT). Reason for Payment Request Justification: Payroll $7,079.81 and Fringe Benefits $1,120.77 Payroll 10/15/20222 to 03/30/2023.Summary total of the requested cost (Salaries $7,079.81 and Fringe Benefits $1,120.77 Total $8,200.58).","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","PR DEPARTMENT OF HEALTH, ADMIN OF FACILITIES/HLTH SVCS",ASST_NON_2305RQPACT_7530
