payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
04/22/2025,33581.02,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"This is a payment request for $33,581.02 on SAMHSA grant number 1 H79TI085978-01. The request comprises of the following disbursement of costs: Personnel $18,988.42, Fringe Benefits $5,886.41 and Indirect Costs $8,706.19 subtotal $33,581.02 for items approved on the grant. The grant activities supported by the requested payment were used to support the project Adapting and implementing opioid-sparing pain management protocols across Mount Sinai Health System Emergency Departments. The costs fund pain management specialists and other clinicians to develop the opioid-sparing pain management protocols and order sets, train clinicians and continuously monitor and re-evaluate the effectiveness of the program on reducing opioid dependency.  The Program’s development of model protocols for pain management in the emergency departments is intended to alleviate the opioid crisis nation-wide.  It has no component involving either illegal DEI activities that violate the federal anti-discrimination laws or gender ideology analysis and we certify that the costs are not used for such activities.  We certify that the costs are allowable, allocable, reasonable, and necessary in accordance with 45 CFR Part 75 and the HHS Grants Policy Statement.

Raj Appavu
Senior Director of Finance","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,
05/06/2025,33464.11,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"E373140 (20SM83652A) We are requesting a payment of $[33,464.11] for the period of [03/31/2025 &ndash; 04/22/2025]. The requested funds will be allocated as follows: Salary: $[2,840.55] and Contractual/Subawards: $[30,623.56].  We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the  Notice of Award.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.","EDUCATION, MINNESOTA, DEPARTMENT OF",
04/29/2025,33451.17,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"$5,125.00 Consultants, $28,326.17 Subrecipients","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",DELAWARE DEPARTMENT OF STATE,
05/08/2025,33396.81,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant [5H79FG001218-02] We are requesting a payment of $[33,396.81] for the period [01/01/2025-03/24/2025]. The funds requested will be allocated as follows: Contractual/Subawards: $[33,396.81]. These funds will support the following grant activities in the NoA:[Reimbursements to contractors and non-profits for 988 call line services and supports]. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",VA Dept of Behavioral Health and Developmental Services,
05/01/2025,33333,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"This is a payment request for $33,333.00 on SAMHSA grant H79TI086037covering the time period 4/1/2025 to 4/30/2025. The request is comprised of the following disbursement of costs: Personnel [$27,558], Fringe Benefits [$3,583], Travel [$300.00], Equipment [$0.00], Supplies [$1,189], Contractual/Subawards [$0.00], Other [$703.0], and Indirect Costs [$0.00] subtotal(s) for items approved on the grant. The grant activities supported by the requested payment include reducing recidivism rates of returning citizens to Central Ohio by providing comprehensive wrap around services that includes mental health and substance use disorder treatment, recovering housing, access to job training and legal services. We certify that the costs are allowable, allocable, reasonable and necessary in accordance with 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement. We also certify that the costs do not violate the Executive Orders Ending Radical and Wasteful Government DEI Programs and Preferencing and Defending Women from Gender Ideology Extremism and Restoring Biological Truth to the Federal Government","SAMHSA approves this payment in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, and the HHS Grants Policy Statement. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.
Please    ensure that records are maintained in accordance with retention requirements for records. SAMHSA reserves the right of access to documentation in the future, if necessary, in accordance with 45 CFR § 75.364 (Access to records).

The federal grant award recipient must ensure continuous compliance with the provisions of 45 CFR § 75 (Uniform Administrative Requirements, Cost Principles, and Audit Requirements for HHS Awards), as well as the funding requirements, restrictions, and limitations stated in the NOFO. This includes subrecipient monitoring and management requirements in accordance with 45 CFR § 75.351 - 75.352 (Subrecipient Monitoring & Management) to ensure the Federal award is used in accordance with Federal statutes, regulations, terms and conditions.
",UNIK FOUNDATION,
05/01/2025,33318.98,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"We are requesting a payment of $33318.98 for the period of 03/01/25 to 3/31/2025. The requested funds will be allocated as follows: Personnel - $13572.43, Fringe Benefits - 2189.42,  Travel - 0, Equipment - 0, Supplies - 91.26, Contractual/subawards - 12,766.88, Other - 353.04, and Indirect Cost - 4345.96. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Awards.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",Empowerment Zone Coalition,
04/28/2025,33113.85,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"We certify that all costs claimed for reimbursement are allowable, allocable, reasonable, and necessary and were incurred on or before the effective date of the termination, in accordance with the statutory authority this grant is bound by.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",OFFICE OF SUBSTANCE ABUSE,
04/22/2025,33098,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment Request for SAMHSA Grant 22SM85001A. We are requesting a payment of $33,098 for the period March 1, 2025 to March 31, 2025. The requested funds will be allocated as follows: Personnel: $20,801 Fringe Benefits: $5,686 Travel: $2 Equipment: $0 Supplies: $11 Contractual/Subawards: $0 Other: $2,032 Indirect Costs: $4,566. These funds will support the following grant activities: All goals and activities specified in the grant award. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, the NOFO, and the HHS Grants Policy Statement.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",Community Health Resources,
05/09/2025,32987.48,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Payment request for SAMHSA grant 1X98SM090416-01. We are requesting a payment of $32,987.48 for the period of March 1, 2025 to May 9, 2025. The funds requested are for the following costs: Personnel: $26,592.69,  Fringe Benefits: $4,467.14, Travel: $744.93, Data IT/Tele: $310.23, Dues/Subscriptions: $34.52, and Other: $837.97. The funds support the following activities: payroll, supplies, operating and other contractual obligations. We certify that the costs are allowable, allocable, reasonable and necessary in accordance with the NOFO, Notice of Award, 45 CFR Part 75 and 42 CFR Part 51.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",The Ohio Disability Rights Law and Policy Center,
04/28/2025,32872.79,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"We are requesting a payment of $32872.79 for the period of 3/1/25 - 3/31/25													
The requested funds will be allocated as follows: 													
Personnel: $24978.08													
 Fringe Benefits: $4869.32													
Supplies $586.62													
Indirect: $2438.76													
													
  We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.													
													
""Per the published funding announcement, """"The purpose of this program is to
provide and increase access to effective trauma-focused treatment and services 
systems in communities for children and adolescents, and their families who experience 
traumatic events throughout the nation.""""""
","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",RU School of Osteopathic Medicine,
