billing_npi,provider_name,city,zip,provider_type,total_paid,total_claims,total_beneficiaries,cost_per_claim,cost_per_beneficiary,claims_per_beneficiary,months_active,unique_hcpcs_codes
1801841473,,,,,2288.9,66,48,34.68,47.69,1.4,3,1
1013675016,,,,,2284.22,32,30,71.38,76.14,1.1,2,1
1952792475,,,,,2272.86,60,44,37.88,51.66,1.4,2,2
1417308297,,,,,2253.2,90,37,25.04,60.9,2.4,3,1
1669460945,JANIN HEART & VASCULAR INSTITUTE PA,JUPITER,33458,NPI-2,2252.45,813,575,2.77,3.92,1.4,21,1
1477584993,,,,,2247.5,60,58,37.46,38.75,1.0,3,1
1790121325,,,,,2247.0,2512,2245,0.89,1.0,1.1,17,23
1912054297,CHINYERE MBAERI,WELLINGTON,33414,NPI-1,2235.81,70,67,31.94,33.37,1.0,3,2
1841708005,,,,,2232.9,32,26,69.78,85.88,1.2,2,1
1598764920,,,,,2208.12,44,41,50.18,53.86,1.1,2,1
1346403854,,,,,2208.02,39,36,56.62,61.33,1.1,3,2
1043607310,HIRSCH DENTISTRY,ROYAL PALM BEACH,33411,NPI-2,2182.96,104,104,20.99,20.99,1.0,1,4
1104367630,,,,,2181.45,571,447,3.82,4.88,1.3,14,9
1538375852,,,,,2151.46,163,145,13.2,14.84,1.1,7,3
1497701106,,,,,2150.88,130,84,16.55,25.61,1.5,6,3
1013330430,,,,,2149.07,327,326,6.57,6.59,1.0,4,7
1962285692,FREDERICK CHAMBERS,PORT SAINT LUCIE,34952,NPI-1,2134.65,30,14,71.16,152.47,2.1,1,1
1467614651,,,,,2119.77,113,100,18.76,21.2,1.1,6,1
1033246749,DAVID FELD,JUPITER,33458,NPI-1,2112.33,14,12,150.88,176.03,1.2,1,1
1902469885,ABATI LLC.,BOCA RATON,33428,NPI-2,2086.66,37,12,56.4,173.89,3.1,1,1
1508967860,,,,,2084.93,87,63,23.96,33.09,1.4,5,2
1023060472,,,,,2073.43,124,64,16.72,32.4,1.9,1,5
1851962153,DME MEDICAL SUPPLIES & COMPLEX REHAB INC.,ROYAL PALM BEACH,33414,NPI-2,2063.74,147,137,14.04,15.06,1.1,9,2
1285689794,,,,,2054.67,151,129,13.61,15.93,1.2,3,5
1134152861,,,,,2047.17,31,19,66.04,107.75,1.6,1,1
1578188819,AMERICAN ARTHRITIS & RHEUMATOLOGY ASSOCIATES - SC LLC,GREENVILLE,29607,NPI-2,2042.42,496,352,4.12,5.8,1.4,24,1
1326094905,,,,,2038.74,51,47,39.98,43.38,1.1,2,2
1831115641,,,,,2031.58,52,41,39.07,49.55,1.3,1,2
1932721206,,,,,2029.13,842,644,2.41,3.15,1.3,8,3
1336330588,,,,,2028.89,58,51,34.98,39.78,1.1,4,2
1205818457,HARVEY MONTIJO,ROYAL PALM BEACH,33411,NPI-1,2027.44,725,580,2.8,3.5,1.2,31,1
1376688580,,,,,2018.64,12,12,168.22,168.22,1.0,1,1
1437180239,,,,,2003.69,441,426,4.54,4.7,1.0,3,9
1255689402,,,,,2002.76,479,389,4.18,5.15,1.2,23,3
1962808733,,,,,1996.93,18,17,110.94,117.47,1.1,1,1
1134771611,,,,,1996.1,97,44,20.58,45.37,2.2,3,3
1942390059,CRAIG ALTUS,RIVIERA BEACH,33418,NPI-1,1993.32,417,77,4.78,25.89,5.4,4,2
1962774018,ALLERGY SPECIALISTS OF PALM BEACHES,PORT ST LUCIE,34952,NPI-2,1976.6,40,38,49.41,52.02,1.1,3,1
1427016385,,,,,1954.48,26,12,75.17,162.87,2.2,1,1
1023264645,,,,,1950.56,122,122,15.99,15.99,1.0,2,5
1407471774,,,,,1937.22,176,126,11.01,15.37,1.4,2,4
1205614336,,,,,1925.15,28,26,68.76,74.04,1.1,2,1
1447365366,,,,,1923.17,55,37,34.97,51.98,1.5,2,2
1184006892,,,,,1912.34,88,60,21.73,31.87,1.5,1,3
1255392239,MILTON HEARING,PALM SPRINGS,33461,NPI-1,1899.22,28,25,67.83,75.97,1.1,2,2
1598777294,OVIDE-HENRI BERNADOTTE,CLEWISTON,33440,NPI-1,1880.0,53,27,35.47,69.63,2.0,2,1
1356933709,EMANUEL ABA SERVICES LLC,LAKE WORTH BEACH,33460,NPI-2,1866.9,17,12,109.82,155.58,1.4,1,1
1205830197,AMERICAN MEDICAL SUPPLIES INC,BOCA RATON,33487,NPI-2,1863.31,1116,1094,1.67,1.7,1.0,2,3
1821773508,,,,,1862.08,16,16,116.38,116.38,1.0,1,1
1407801673,,,,,1844.14,31,26,59.49,70.93,1.2,2,2
1952601197,,,,,1803.72,134,134,13.46,13.46,1.0,3,5
1275022519,ART OF DERMATOLOGY PLLC,BERKLEY,48072,NPI-2,1801.77,17,17,105.99,105.99,1.0,1,1
1538300181,,,,,1789.09,27,12,66.26,149.09,2.2,1,1
1477001972,,,,,1784.36,44,38,40.55,46.96,1.2,1,2
1245279777,,,,,1778.75,25,24,71.15,74.11,1.0,2,1
1225327984,,,,,1775.92,75,40,23.68,44.4,1.9,2,3
1518594480,,,,,1769.7,151,123,11.72,14.39,1.2,7,2
1649979451,,,,,1761.13,39,30,45.16,58.7,1.3,2,2
1962926451,,,,,1750.34,36,13,48.62,134.64,2.8,1,1
1326404948,,,,,1747.27,30,13,58.24,134.41,2.3,1,1
1376216309,,,,,1746.57,40,36,43.66,48.52,1.1,3,1
1629592464,,,,,1734.23,103,100,16.84,17.34,1.0,5,2
1750862694,,,,,1724.16,39,31,44.21,55.62,1.3,2,2
1164473120,,,,,1721.4,141,94,12.21,18.31,1.5,7,3
1588141451,,,,,1714.12,32,13,53.57,131.86,2.5,1,1
1225637655,HALI FAUSTIN,DELRAY BEACH,33484,NPI-1,1711.68,333,333,5.14,5.14,1.0,4,4
1992873319,,,,,1707.48,38,37,44.93,46.15,1.0,2,1
1164662805,,,,,1702.2,29,25,58.7,68.09,1.2,2,1
1114482882,,,,,1699.83,21,21,80.94,80.94,1.0,1,1
1255679197,CAROLINA ALVAREZ,ALTAMONTE SPRINGS,32701,NPI-1,1678.46,22,12,76.29,139.87,1.8,1,1
1780080218,,,,,1674.91,354,151,4.73,11.09,2.3,8,2
1821186313,,,,,1666.33,60,44,27.77,37.87,1.4,1,2
1518206341,"POSITIVE START COUNSELING SERVICES, INC",ROYAL PALM BEACH,33411,NPI-2,1661.47,32,12,51.92,138.46,2.7,1,1
1366852766,,,,,1657.89,2110,2046,0.79,0.81,1.0,7,26
1649758376,,,,,1653.5,443,270,3.73,6.12,1.6,3,3
1699073486,,,,,1653.26,46,43,35.94,38.45,1.1,1,2
1699027821,ELENA ARMIJO,FORT MYERS,33912,NPI-1,1646.68,49,45,33.61,36.59,1.1,2,1
1083349971,"MBA MEDICAL CONCEPTS, INC",GREENACRES,33463,NPI-2,1645.77,145,135,11.35,12.19,1.1,6,1
1568401859,DEBORAH GOLDMAN,WELLINGTON,33414,NPI-1,1630.0,39,37,41.79,44.05,1.1,3,2
1386629673,SHAMSAD BEGUM,WEST PALM BEACH,33409,NPI-1,1623.42,60,54,27.06,30.06,1.1,3,1
1326336058,,,,,1619.35,18,12,89.96,134.95,1.5,1,1
1598847899,,,,,1619.1,39,12,41.52,134.92,3.2,1,1
1003360959,,,,,1617.03,98,91,16.5,17.77,1.1,5,3
1881078418,,,,,1610.07,33,28,48.79,57.5,1.2,2,1
1922066836,,,,,1608.74,49,49,32.83,32.83,1.0,3,2
1184688913,MITCHELL BERNKNOPF,DEERFIELD BEACH,33442,NPI-1,1599.75,1565,1512,1.02,1.06,1.0,28,7
1104921592,ADA SEMINARIO,BELLE GLADE,33430,NPI-1,1591.93,197,197,8.08,8.08,1.0,4,4
1598228447,ALYSSA GRIES,EVANSTON,60201,NPI-1,1589.35,42,13,37.84,122.26,3.2,1,1
1124002639,,,,,1586.63,67,56,23.68,28.33,1.2,4,1
1629585054,,,,,1584.22,40,36,39.61,44.01,1.1,1,1
1407485873,,,,,1546.12,239,204,6.47,7.58,1.2,11,1
1811368871,,,,,1544.76,28,28,55.17,55.17,1.0,2,2
1063475887,,,,,1528.92,18,12,84.94,127.41,1.5,1,1
1235455544,,,,,1509.03,36,33,41.92,45.73,1.1,2,1
1164772935,,,,,1508.75,68,39,22.19,38.69,1.7,3,1
1760472799,,,,,1507.83,13,13,115.99,115.99,1.0,1,1
1043242159,,,,,1502.95,28,27,53.68,55.66,1.0,2,1
1275583205,,,,,1502.77,211,183,7.12,8.21,1.2,9,1
1679080311,,,,,1502.46,91,32,16.51,46.95,2.8,1,2
1518206903,WILLIAM APPELBAUM,BOCA RATON,33434,NPI-1,1488.64,32,14,46.52,106.33,2.3,1,1
1265972038,MARIA BERNARD FLORES,PALM SPRINGS,33406,NPI-1,1484.3,199,199,7.46,7.46,1.0,2,8
1750430468,,,,,1479.2,84,84,17.61,17.61,1.0,2,4
1417901406,,,,,1473.98,13,13,113.38,113.38,1.0,1,1
1841579257,,,,,1464.35,50,50,29.29,29.29,1.0,2,2
1932496783,,,,,1456.16,33,25,44.13,58.25,1.3,1,2
1902930795,PALM BEACH SURGICAL ASSOCIATES,ATLANTIS,33462,NPI-2,1454.44,45,36,32.32,40.4,1.2,3,1
1154633980,,,,,1449.01,441,328,3.29,4.42,1.3,13,3
1306335088,,,,,1439.26,26,15,55.36,95.95,1.7,1,1
1831286202,,,,,1438.92,914,830,1.57,1.73,1.1,15,8
1942350079,SIMON BORUCKI,RIVIERA BEACH,33404,NPI-1,1427.59,35,35,40.79,40.79,1.0,2,1
1639629777,,,,,1420.42,55,38,25.83,37.38,1.4,3,1
1346445384,,,,,1414.99,274,241,5.16,5.87,1.1,13,2
1427442136,,,,,1411.39,101,81,13.97,17.42,1.2,3,5
1982694899,,,,,1409.76,528,390,2.67,3.61,1.4,15,3
1992253769,ACELISE ALEXIS,WEST PALM BEACH,33406,NPI-1,1400.41,30,25,46.68,56.02,1.2,2,2
1346503398,,,,,1400.29,926,491,1.51,2.85,1.9,9,1
1154911170,,,,,1399.95,77,52,18.18,26.92,1.5,2,2
1568481984,,,,,1399.64,14,14,99.97,99.97,1.0,1,1
1376588731,BETHESDA-CT SCAN ASSOCIATES INC,BOYNTON BEACH,33435,NPI-2,1396.54,627,465,2.23,3.0,1.3,27,1
1558352799,REHABILITATION PHYSICIANS PA,PALM BEACH,33480,NPI-2,1385.1,73,14,18.97,98.94,5.2,1,1
1467427138,,,,,1380.48,29,27,47.6,51.13,1.1,2,1
1154036499,BROOKE ABZUG,ORLANDO,32825,NPI-1,1380.0,36,12,38.33,115.0,3.0,1,1
1932342029,,,,,1368.5,375,334,3.65,4.1,1.1,14,2
1083726335,,,,,1365.06,112,112,12.19,12.19,1.0,1,7
1730393083,CATHERINE FIEDLER,LAKE WORTH,33461,NPI-1,1360.0,85,84,16.0,16.19,1.0,3,3
1518299957,,,,,1355.62,468,360,2.9,3.77,1.3,19,3
1861735383,,,,,1353.13,123,66,11.0,20.5,1.9,4,1
1760873905,,,,,1344.17,421,379,3.19,3.55,1.1,4,10
1972579191,HEATHER SEITH,DEERFIELD BEACH,33064,NPI-1,1336.24,27,26,49.49,51.39,1.0,2,2
1255466090,CARDIAC INSTITUTE OF THE PALM BEACHES PA,PALM BEACH GARDENS,33410,NPI-2,1330.2,362,306,3.67,4.35,1.2,16,1
1417912114,,,,,1329.8,81,74,16.42,17.97,1.1,3,2
1538151428,,,,,1309.54,126,39,10.39,33.58,3.2,3,1
1861938086,"MODERN MEDICAL EQUIPMENT, INC.",LANTANA,33462,NPI-2,1305.56,187,173,6.98,7.55,1.1,8,3
1881938819,ODIEL JEAN-BAPTISTE,PALM SPRINGS,33461,NPI-1,1296.1,47,44,27.58,29.46,1.1,1,2
1841491354,,,,,1269.71,96,82,13.23,15.48,1.2,6,1
1144858408,,,,,1264.23,355,237,3.56,5.33,1.5,8,5
1477662740,,,,,1250.2,35,17,35.72,73.54,2.1,1,1
1558588871,,,,,1246.35,12,12,103.86,103.86,1.0,1,1
1225669161,,,,,1245.68,28,27,44.49,46.14,1.0,2,1
1982379442,SOMA MEDICAL CENTER PA #9,PALM SPRINGS,33406,NPI-2,1244.86,701,639,1.78,1.95,1.1,4,8
1689446700,,,,,1221.73,55,26,22.21,46.99,2.1,1,2
1881701225,RACHEL COHEN,DELRAY BEACH,33445,NPI-1,1216.29,67,66,18.15,18.43,1.0,5,1
1396893640,,,,,1207.85,115,81,10.5,14.91,1.4,4,3
1265271902,"FLORIDA WOMAN CARE,LLC",JUPITER,33458,NPI-2,1205.23,14,13,86.09,92.71,1.1,1,1
1548288160,,,,,1179.14,24,12,49.13,98.26,2.0,1,1
1164584975,,,,,1159.29,125,121,9.27,9.58,1.0,2,5
1760538961,ANOTHER LEVEL HEALTH INC,DELRAY BEACH,33444,NPI-2,1151.1,49,25,23.49,46.04,2.0,2,1
1316225147,,,,,1146.5,12,12,95.54,95.54,1.0,1,1
1669725198,,,,,1144.85,12,12,95.4,95.4,1.0,1,1
1033535497,,,,,1130.54,12,12,94.21,94.21,1.0,1,1
1205214947,COMPREHENSIVE PAIN OF THE PALM BEACHES PLLC,GREENACRES,33467,NPI-2,1128.31,370,299,3.05,3.77,1.2,19,1
1962831289,ELIZABETH GONZALEZ BRUNO,ROYAL PALM BEACH,33414,NPI-1,1117.06,95,40,11.76,27.93,2.4,2,2
1871606269,,,,,1104.66,116,109,9.52,10.13,1.1,8,1
1407940208,ALBERTO ABREBAYA DPM PA,MIAMI,33125,NPI-2,1097.94,875,701,1.25,1.57,1.2,29,3
1407893100,,,,,1083.6,18,14,60.2,77.4,1.3,1,1
1124788716,,,,,1082.43,16,14,67.65,77.32,1.1,1,1
1437555265,,,,,1080.18,68,68,15.89,15.89,1.0,3,1
1740247188,ANESTHESIOLOGY OF JUPITER PA,JUPITER,33458,NPI-2,1070.1,115,94,9.31,11.38,1.2,7,1
1952776270,"DR. EDWIN W. MALDONADO, M.D., P.L.",WELLINGTON,33414,NPI-2,1061.05,1555,1335,0.68,0.79,1.2,47,4
1376105478,,,,,1044.34,24,24,43.51,43.51,1.0,2,1
1861961344,EXPERT NEUROSURGICAL SERVICES LLC,JUPITER,33458,NPI-2,1042.06,13,12,80.16,86.84,1.1,1,1
1770832792,,,,,1035.75,15,15,69.05,69.05,1.0,1,1
1740462134,,,,,1034.68,17,16,60.86,64.67,1.1,1,1
1891767661,,,,,1019.28,17,15,59.96,67.95,1.1,1,1
1942266366,LAWRENCE AMESSE,LOXAHATCHEE,33470,NPI-1,1018.94,183,82,5.57,12.43,2.2,6,1
1225448921,,,,,1012.83,17,14,59.58,72.34,1.2,1,1
1922577048,,,,,1011.53,26,13,38.91,77.81,2.0,1,1
1770843187,,,,,995.39,21,14,47.4,71.1,1.5,1,1
1972539120,,,,,988.8,38,14,26.02,70.63,2.7,1,1
1518202100,,,,,984.69,19,13,51.83,75.75,1.5,1,1
1598869844,,,,,980.67,27,21,36.32,46.7,1.3,1,1
1649669672,,,,,977.42,15,15,65.16,65.16,1.0,1,1
1902827876,,,,,972.64,46,40,21.14,24.32,1.1,3,1
1063876399,MAURICIO ANTEZANA,ATLANTIS,33462,NPI-1,964.87,33,33,29.24,29.24,1.0,1,2
1578616512,EUGENE A MISQUITH MD PA,WEST PALM BEACH,33407,NPI-2,961.66,24,13,40.07,73.97,1.8,1,1
1891319810,,,,,959.5,224,224,4.28,4.28,1.0,7,4
1205839164,,,,,939.89,221,166,4.25,5.66,1.3,9,2
1487269767,,,,,931.96,31,31,30.06,30.06,1.0,2,2
1396312021,,,,,923.21,45,27,20.52,34.19,1.7,2,2
1841878006,,,,,920.98,30,16,30.7,57.56,1.9,1,1
1861815300,,,,,918.33,136,136,6.75,6.75,1.0,1,4
1457976946,KAREM CASINO,PALM SPRINGS,33461,NPI-1,918.0,44,32,20.86,28.69,1.4,2,1
1174731798,,,,,914.37,553,479,1.65,1.91,1.2,9,6
1205882586,,,,,899.99,13,13,69.23,69.23,1.0,1,1
1952469041,,,,,893.28,41,41,21.79,21.79,1.0,1,3
1154967891,,,,,892.49,18,13,49.58,68.65,1.4,1,1
1225358930,,,,,890.19,63,61,14.13,14.59,1.0,4,2
1831188275,,,,,885.05,26,26,34.04,34.04,1.0,2,1
1063816122,,,,,872.47,169,169,5.16,5.16,1.0,1,7
1447391685,,,,,870.0,62,62,14.03,14.03,1.0,1,2
1912376237,,,,,868.4,12,12,72.37,72.37,1.0,1,1
1437541737,,,,,868.3,77,42,11.28,20.67,1.8,1,3
1568977494,,,,,867.74,234,152,3.71,5.71,1.5,8,2
1558539130,,,,,865.86,172,168,5.03,5.15,1.0,8,2
1093056723,,,,,861.07,35,13,24.6,66.24,2.7,1,1
1922037043,,,,,857.46,13,12,65.96,71.45,1.1,1,1
1598814352,,,,,853.05,18,18,47.39,47.39,1.0,1,1
1275949653,,,,,851.88,16,12,53.24,70.99,1.3,1,1
1063504827,HEATHER PREVILL,DELRAY BEACH,33446,NPI-1,851.62,92,48,9.26,17.74,1.9,1,4
1841369006,,,,,849.76,16,16,53.11,53.11,1.0,1,1
1407398969,,,,,845.56,104,104,8.13,8.13,1.0,1,7
1043212665,,,,,840.4,15,13,56.03,64.65,1.2,1,1
1508804949,,,,,839.88,28,27,30.0,31.11,1.0,1,1
1003849498,,,,,838.82,62,57,13.53,14.72,1.1,4,2
1568916492,,,,,832.33,73,25,11.4,33.29,2.9,2,2
1063768372,,,,,823.97,140,140,5.89,5.89,1.0,3,5
1538112131,,,,,819.59,18,16,45.53,51.22,1.1,1,1
1548921034,,,,,817.2,17,14,48.07,58.37,1.2,1,1
1346735107,HARM REDUCTION CENTER LLC,NORTH PALM BEACH,33408,NPI-2,815.48,92,56,8.86,14.56,1.6,4,1
1679821805,,,,,814.32,63,57,12.93,14.29,1.1,2,2
1366100364,,,,,804.99,65,37,12.38,21.76,1.8,2,2
1346228061,,,,,795.6,17,16,46.8,49.73,1.1,1,1
1487708814,,,,,793.35,239,194,3.32,4.09,1.2,12,1
1417312802,,,,,782.87,14,12,55.92,65.24,1.2,1,1
1083022727,,,,,771.64,27,12,28.58,64.3,2.2,1,1
1780940924,,,,,770.0,24,14,32.08,55.0,1.7,1,1
1952356297,,,,,767.15,14,14,54.8,54.8,1.0,1,1
1023155728,,,,,765.32,76,55,10.07,13.91,1.4,2,2
1699748608,,,,,760.27,803,563,0.95,1.35,1.4,16,5
1538521414,,,,,755.1,192,140,3.93,5.39,1.4,8,4
1033679329,BHANMATIE SINGH DO PA,DELRAY BEACH,33484,NPI-2,751.29,131,78,5.74,9.63,1.7,4,2
1942535059,GERARD DEIB,THE VILLAGES,32162,NPI-1,734.06,19,19,38.63,38.63,1.0,1,1
1710020623,,,,,733.17,13,13,56.4,56.4,1.0,1,1
1881636397,,,,,726.31,14,14,51.88,51.88,1.0,1,1
1447539911,CELESTINE QUIROGA,WELLINGTON,33414,NPI-1,725.22,18,12,40.29,60.44,1.5,1,1
1093338527,,,,,709.64,20,17,35.48,41.74,1.2,1,1
1336747179,IDEAL CARE MEDICAL CENTER INC.,GREENACRES,33415,NPI-2,702.67,144,126,4.88,5.58,1.1,1,5
1801339411,,,,,691.88,24,24,28.83,28.83,1.0,1,2
1679893234,RAJESH AGARWALA,BOCA RATON,33428,NPI-1,687.55,13,12,52.89,57.3,1.1,1,1
1932447968,,,,,682.56,91,26,7.5,26.25,3.5,2,1
1700441342,,,,,670.3,163,86,4.11,7.79,1.9,5,2
1447255153,,,,,668.55,15,15,44.57,44.57,1.0,1,1
1780600577,,,,,668.34,37,29,18.06,23.05,1.3,2,2
1235434275,,,,,658.83,12,12,54.9,54.9,1.0,1,1
1265585806,,,,,658.29,13,13,50.64,50.64,1.0,1,1
1720518699,,,,,656.0,17,17,38.59,38.59,1.0,1,1
1013302488,,,,,653.6,15,13,43.57,50.28,1.2,1,1
1518068014,,,,,646.69,20,18,32.33,35.93,1.1,1,1
1710388335,MEDBRIGHT SOLUTIONS PLLC,RIVIERA BEACH,33418,NPI-2,645.39,123,12,5.25,53.78,10.2,1,1
1417342759,"FLORIDA CANCER SPECIALISTS & RESEARCH INSTITUTE, LLC",WELLINGTON,33414,NPI-2,620.46,334,253,1.86,2.45,1.3,15,3
1396391355,BRITTANY OCLON,PALM BEACH GARDENS,33403,NPI-1,620.0,31,15,20.0,41.33,2.1,1,1
1740763952,,,,,618.28,63,48,9.81,12.88,1.3,2,2
1386689875,,,,,610.28,29,29,21.04,21.04,1.0,2,1
1386951762,,,,,599.2,15,15,39.95,39.95,1.0,1,1
1427582006,,,,,598.2,13,13,46.02,46.02,1.0,1,1
1578891057,,,,,595.58,36,26,16.54,22.91,1.4,2,1
1871565994,,,,,594.0,30,28,19.8,21.21,1.1,2,1
1376700419,,,,,583.14,52,50,11.21,11.66,1.0,2,2
1992725766,,,,,581.81,25,16,23.27,36.36,1.6,1,1
1194215210,,,,,581.53,20,12,29.08,48.46,1.7,1,1
1063461960,,,,,569.61,15,15,37.97,37.97,1.0,1,1
1215510896,,,,,560.0,18,18,31.11,31.11,1.0,1,1
1003053695,,,,,555.16,26,12,21.35,46.26,2.2,1,1
1801249990,,,,,554.89,66,25,8.41,22.2,2.6,2,2
1619479243,ALL FAMILY PHARMACY LLC,BOCA RATON,33431,NPI-2,554.88,4303,4287,0.13,0.13,1.0,8,1
1447673223,,,,,549.95,47,26,11.7,21.15,1.8,1,2
1598260515,,,,,545.38,98,72,5.57,7.57,1.4,5,1
1497359426,DERMATOLOGY CENTER OF THE PALM BEACHES PA,LAKE WORTH,33467,NPI-2,538.43,12,12,44.87,44.87,1.0,1,1
1821070061,,,,,534.94,13,13,41.15,41.15,1.0,1,1
1528033164,BETHESDA RADIOLOGY ASSOCIATES PA,BOYNTON BEACH,33435,NPI-2,532.31,1374,1025,0.39,0.52,1.3,11,5
1598063521,,,,,528.8,109,25,4.85,21.15,4.4,2,1
1871554634,,,,,515.13,87,80,5.92,6.44,1.1,4,3
1104106285,,,,,514.62,265,137,1.94,3.76,1.9,4,3
1346603412,"MEDFLORIDA SPECIALISTS, LLC",JUPITER,33458,NPI-2,502.55,229,191,2.19,2.63,1.2,7,4
1033163597,,,,,501.13,118,76,4.25,6.59,1.6,5,1
1518914977,,,,,488.94,222,97,2.2,5.04,2.3,5,2
1831120195,,,,,486.02,20,13,24.3,37.39,1.5,1,1
1811398811,,,,,483.8,54,24,8.96,20.16,2.2,2,1
1316248131,,,,,474.0,298,286,1.59,1.66,1.0,7,1
1114239068,,,,,471.2,12,12,39.27,39.27,1.0,1,1
1386935070,GEOFFREY M DAY DPM PC,PALM BEACH,33480,NPI-2,468.49,12,12,39.04,39.04,1.0,1,1
1609290477,,,,,466.32,79,48,5.9,9.72,1.6,3,1
1548563737,,,,,461.29,14,12,32.95,38.44,1.2,1,1
1467873315,,,,,459.0,14,14,32.79,32.79,1.0,1,1
1871726570,,,,,457.53,14,13,32.68,35.19,1.1,1,1
1730623414,,,,,445.75,383,379,1.16,1.18,1.0,9,6
1689663205,,,,,436.58,305,244,1.43,1.79,1.2,7,5
1891833802,RAJ KHAMBHATI,PALM SPRINGS,33406,NPI-1,435.0,275,245,1.58,1.78,1.1,10,4
1639160385,,,,,433.11,17,17,25.48,25.48,1.0,1,1
1215978713,,,,,428.9,159,124,2.7,3.46,1.3,5,2
1356362990,,,,,426.56,59,48,7.23,8.89,1.2,3,1
1548450976,,,,,426.01,54,52,7.89,8.19,1.0,2,2
1841687811,,,,,425.44,125,94,3.4,4.53,1.3,6,1
1417713942,LA CASA FAMILY PRACTICE PLLC,WELLINGTON,33414,NPI-2,425.04,104,57,4.09,7.46,1.8,2,1
1093026619,,,,,420.0,14,12,30.0,35.0,1.2,1,1
1255370144,,,,,418.0,12,12,34.83,34.83,1.0,1,1
1326396557,,,,,414.3,117,100,3.54,4.14,1.2,5,1
1376600130,,,,,413.7,313,96,1.32,4.31,3.3,3,3
1437164696,WALGREEN CO,BELLE GLADE,33430,NPI-2,411.95,43,27,9.58,15.26,1.6,1,2
1811643166,,,,,410.48,41,18,10.01,22.8,2.3,1,1
1558548818,,,,,409.54,12,12,34.13,34.13,1.0,1,1
1710989140,ALLEN ROSEN,RIVIERA BEACH,33418,NPI-1,406.71,203,42,2.0,9.68,4.8,3,1
1649532185,,,,,406.06,109,63,3.73,6.45,1.7,5,1
1679147987,,,,,384.02,192,172,2.0,2.23,1.1,2,7
1073616405,YVES JANIN,JUPITER,33458,NPI-1,378.6,146,100,2.59,3.79,1.5,4,1
1033298120,,,,,377.61,15,13,25.17,29.05,1.2,1,1
1518916154,,,,,376.79,21,15,17.94,25.12,1.4,1,1
1083032148,,,,,371.45,13,12,28.57,30.95,1.1,1,1
1972542264,,,,,368.53,122,60,3.02,6.14,2.0,1,5
1477569291,,,,,358.08,45,25,7.96,14.32,1.8,2,1
1508233487,"INDEPENDENT IMAGING, LLC",BELLE GLADE,33430,NPI-2,355.25,24,24,14.8,14.8,1.0,2,1
1366735169,,,,,342.92,34,28,10.09,12.25,1.2,2,1
1669048492,,,,,340.16,83,83,4.1,4.1,1.0,5,1
1326598434,,,,,339.72,13,12,26.13,28.31,1.1,1,1
1013952282,MARK GOLDSTEIN,ATLANTIS,33462,NPI-1,332.7,17,12,19.57,27.72,1.4,1,1
1750363271,TROY CHEATHAM,ROYAL PALM BEACH,33411,NPI-1,332.42,208,184,1.6,1.81,1.1,11,2
1427402932,JENNIFER BOGDANOWICZ,BOYNTON BEACH,33437,NPI-1,330.59,13,12,25.43,27.55,1.1,1,1
1205997889,,,,,322.62,15,13,21.51,24.82,1.2,1,1
1487767133,,,,,320.2,527,340,0.61,0.94,1.6,18,3
1639945645,GIANNA BRUSCA,WEST PALM BEACH,33411,NPI-1,306.0,18,12,17.0,25.5,1.5,1,1
1255376661,,,,,305.85,79,24,3.87,12.74,3.3,2,1
1871961680,,,,,286.57,12,12,23.88,23.88,1.0,1,1
1336678168,,,,,283.12,14,12,20.22,23.59,1.2,1,1
1750322152,,,,,282.88,371,284,0.76,1.0,1.3,9,2
1720635188,,,,,282.18,32,12,8.82,23.52,2.7,1,1
1922623164,CASSANDRA DUNN-TACKETT,TEQUESTA,33469,NPI-1,280.0,14,14,20.0,20.0,1.0,1,1
1811122880,,,,,279.33,105,65,2.66,4.3,1.6,5,2
1205823879,,,,,275.93,36,36,7.66,7.66,1.0,3,2
1043955503,,,,,274.14,16,13,17.13,21.09,1.2,1,1
1740225531,,,,,271.05,43,43,6.3,6.3,1.0,2,2
1366543910,JOHN BRITT,BOYNTON BEACH,33472,NPI-1,266.29,16,15,16.64,17.75,1.1,1,1
1568462877,"ARTHRITIS AND RHEUMATOLOGY ASSOCIATES OF PALM BEACH, INC.",BOYNTON BEACH,33437,NPI-2,265.81,22,14,12.08,18.99,1.6,1,1
1417919291,,,,,261.14,343,258,0.76,1.01,1.3,15,2
1972507580,,,,,260.44,37,37,7.04,7.04,1.0,2,1
1518998731,,,,,255.0,14,12,18.21,21.25,1.2,1,1
1265732184,,,,,250.0,1123,1085,0.22,0.23,1.0,7,7
1851700793,,,,,249.4,13,12,19.18,20.78,1.1,1,1
1750679759,,,,,244.0,78,75,3.13,3.25,1.0,2,3
1740863083,,,,,242.76,29,24,8.37,10.12,1.2,2,2
1669403390,,,,,239.04,211,207,1.13,1.15,1.0,3,4
1013345149,,,,,238.47,137,119,1.74,2.0,1.2,1,7
1841661527,,,,,236.92,14,12,16.92,19.74,1.2,1,1
1083882328,AMIR FAHMY MD PA,PALM BEACH GARDENS,33410,NPI-2,235.04,132,87,1.78,2.7,1.5,4,3
1932683257,,,,,233.1,43,40,5.42,5.83,1.1,3,1
1942537733,,,,,230.0,2639,228,0.09,1.01,11.6,8,2
1407014269,,,,,225.6,61,55,3.7,4.1,1.1,4,1
