payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
04/24/2025,12072.51,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,Payroll and Fringe for Staff in accordance with the award terms and conditions for award 23NU58DP007736 for the time period of 08/01/2024 to 08/31/2024. Subcontractor Payments to Recinto de Ciencias Medicas in accordance with the award terms and conditions for award 23NU58DP007736 for the time period of 12/19/2024 to 12/29/2024.,GMO recommends approval of this payment request,Departamento De Salud Oficial,
05/12/2025,12041.1,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Requesting payment for grant 6 NU58DP007483-02-01; Bud period:07/01/2024-06/30/2025; NOFO DP23-0001; Salary &amp; Fringe, Travel","GMO recommends payment approval.
NJ",OK ST DEPARTMENT OF HEALTH,
04/21/2025,12012.91,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Payroll for PPE 04/05/25 paid on 04/18/25, Office Space Rental and other operating expenses for CNMI Wisewoman Project",Notification of a Contractor or Consultant,Commonwealth Healthcare Corporation,
05/08/2025,12000.7,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Feb IDC $2,562.98 for Grant 6NU38TO000019 FAIN NU38TO000019 FY-Account No. 4-9212702 Document No. 23NU38TO0019 Cherokee Nation Strengthening Public Health Systems and Services Object class 410Q CFDA 93.772 Appropriation 75-24-0959 for the time period 3.26.25-4.1.25. Document No. 23NU38TO0019C3 was issued on the same award document. The amount list before was related to that draw. I apologize for the error on our part.
",Approving Indirect Costs payment,THE CHEROKEE NATION,
04/24/2025,12000,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Requesting payment for CDPHNPAB-3: California WIC Association, 23NU58DP007554, budget period 09/30/24-09/29/2025,$12,000.00 Grants and Subventions",GMO recommends payment approval. ,California Dept of Public Health,
04/25/2025,12000,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"1. NOFO: CDC-RFA-PS21-2105, 2. Grant: 1 NU51PS005195, 3. Budget Period: 09/30/2024 - 09/29/2025 Reimbursement for  Salaries - $6,200, Fringe - $1,600, Indirect - $4,200 additionally incurred and unbilled for the pay period 04/01/2025 - 04/15/2025. These expenses are authorized to support the approved project objectives for award number 1 NU51PS005195.  We certify that these costs are reasonable, necessary, allocable, and otherwise allowable in accordance with the award terms and conditions.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",NATIONAL ALLIANCE OF STATE & TERRITORIAL AIDS DIRECTORS,
05/05/2025,12000,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"An invoice was sent to us for salary payment for one of the care coordinators at YES Counselling and Community Services.  This includes the employee's salary and benefits.  Please let me know you if you need anything else.
Dates of Service:  1/31/2025-3/27/2025 for $10,000
Benefits:  FICA, 765.00; SUI Tax, 58.80; Metro Tax, 34.00;  Life Ins-Feb 2025, 18.00; . Life Ins-March 2025, 18.00.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.

",Levittown Union Free School District,
04/29/2025,11998.43,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Reimbursement for allowable and allocable project costs to complete the research aims approved by the funding agency. The University regularly monitors expenditures and reviews processes to ensure the accuracy of, and to adjust as necessary, its draw, return, and refund amount throughout the life of the award, and to implement any other necessary adjustments upon identification.  This draw consists of:  
Subaward $1,344.79
Personnel $4,554.67
Indirect $6,098.97","CDC confirms that funds has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",UNIVERSITY OF ILLINOIS BOARD OF TRUSTEES,
04/24/2025,11992.62,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Program name: MiCRIA: Two-minute rapid assay platform for point-of-care diagnosis
Time period covered by payment request: 3/29/2025 - 4/12/2025

Approved budget per NoA:
Direct Labor including fringe: $126,631.00
Supplies: $25,208.00
Indirect including F&A, fee and TABA (Technical and Business Assistance): $94,411.00

Expenses charged in this period and justification:
Direct labor including fringe: $7,898.89 (Salaries for PI and 5 laboratory researchers on the team working directly on this project, based on number of hours committed to the project.  Fringe per  documented rate for 2024.)
Supplies including  pipetting reservoirs ($34.15), electrophoresis running buffers ($58.74), preventive maintenance for -80C freezer ($182.00), and Quality Assurance consulting time ($74.11) - total $349.00.  These are all supplies or services that are used directly in the laboratory to carry out this project, or to ensure compliance with quality assurance procedures that the laboratory is subject to.
Indirect cost: $3,744.73, comprising $2,960.17 F&A (at 35.89% of direct) + $784.56 fee (at 7% of total).  Rates are within SBIR guidelines and based on accounting documentation.","CDC confirms that funded has been approved in the current year budget to cover the cost included in the justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.","KEPHERA DIAGNOSTICS, LLC",
04/30/2025,11992.04,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"April 2025 reimbursement of expenditures in the following categories approved in the budget:  Salary & Wages, Fringe benefits, Supplies & Materials and Other.","GMO recommends payment approval.
NJ",MICHIGAN COALITION TO END DOMESTIC VIOLENCE,
04/30/2025,11982.75,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,This is a reimbursement request for already expended funds that are for qualified grant expenses per the federal award issued to CHFS. 11982.75&nbsp;- Consulting services. All expenses occurred within the allowable grant period on the Notice of Award.,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",KY ST CABINET FOR HEALTH AND FAMILY SERVICES,
05/07/2025,11968.67,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"for the TANF grant for the time period 04.30.25-05.04.25, Salary $6958.96 Fringe $1614.89 (04.12.25-04.19.25) Telephone March $568.45 Employee Mileage $114.80 IDC March $2711.57","GMO recommends payment approval. 
NJ",THE CHEROKEE NATION,
05/07/2025,11949,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"These payments are for costs incurred late Marchthrough early May 2025 We certify that these costs are reasonable, necessary, allocable, and otherwise allowable in accordance with the award terms and conditions for award Payroll-Salary-fringe-0 Supplies- 288 Travel-0 Other-11661Temporary Staffing, rent Subcontract Payments-0","GMO recommends payment approval. 
NJ",STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SE,
05/05/2025,11947.08,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,This is a reimbursement request for already expended funds for qualified grant expenses per the federal award issued to CHFS. All expenses occurred within the allowable grant period on the Notice of Award. 3830.32 Salary; 2916.49 Fringe; 3081.92 Professional Service Contracts; 351.4 Nonprofessional Service Contracts; 1766.95 Indirect.,"CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, reasonable, and consistent will result in disallowed costs and the funds will be recovered.",KY ST CABINET FOR HEALTH AND FAMILY SERVICES,
05/07/2025,11939,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"These payments are for costs incurred late Marchthrough early May 2025 We certify that these costs are reasonable, necessary, allocable, and otherwise allowable in accordance with the award terms and conditions for award Payroll-Salary-fringe-0 Supplies- 0 Travel-0 Other-11,939 Temporary Staffing, rent Subcontract Payments-0","GMO recommends payment approval. 
NJ",STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SE,
04/29/2025,11935.84,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Costs Associated with NU17CE010126-22NU17CE010126-Advancing Surveillance of Violent Deaths Using the National Violent Death Reporting System (NVDRS)-2022: Personnel, Benefits",CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award and approved budget narrative.,VA ST DEPARTMENT OF HEALTH,
04/23/2025,11930.5,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Grant #-FAIN-20SP82068A, E6714P1
 We are requesting a draw down for the period of March 1st, 2025-March 31st, 2025 in the amount of $11,930.50.   
  Of the fund we spent $4,814.24 on wages & benefits for our Program Coordinator which was for February 2025 services.   $1490.00 was spent on registration for the CADCA Mid-Year conference, and $366.16 spent for travel to the CTC Training.   $5256.10 in supplies were spent on the Summer Family Reading Program (kits, training, books), and Youth Incentive Kahoot Program, and supplies for the youth coalition meetings, which all are included in our action plan for the year.   
","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHS Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",Bryce Canyon City,
05/08/2025,11928.62,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Provide staff and purchase consumables for AMD activities in Clark County, Nevada. ","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities.  Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.  ",DIVISION OF CHILD AND FAMILY SERVICES,
04/29/2025,11925.94,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"S52168 BP 10/01/2023 - 07/31/2026 Personnel Costs from OST, Inc. from 2/1/25 to 2/28/25 for EPIDEMIOLOGY &amp; LAB CAPACITY FOR PREVENTION grants","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",PA ST DEPARTMENT OF PUBLIC HEALTH & HUMAN SERVICES,
